Japan, Exposure to risk (period 1x1)     Last modified:2026-02-20, ver.005_002 JMD(IPSS)

   Year      Age       Female          Male         Total
    1987       51       851983.51    837761.63   1689745.14
    1987       52       811626.84    793622.52   1605249.36
    1987       53       789294.22    768053.53   1557347.75
    1987       54       807663.36    788691.60   1596354.96
    1987       55       776842.67    756220.68   1533063.35
    1987       56       766908.13    743829.26   1510737.39
    1987       57       728725.80    701380.68   1430106.48
    1987       58       732958.49    696477.01   1429435.49
    1987       59       699987.64    659064.31   1359051.95
    1987       60       692429.68    643358.08   1335787.76
    1987       61       679279.37    613671.02   1292950.39
    1987       62       640201.17    553617.47   1193818.64
    1987       63       609293.35    491342.08   1100635.43
    1987       64       587398.51    434076.99   1021475.50
    1987       65       569770.82    403052.07    972822.89
    1987       66       553044.72    385997.62    939042.34
    1987       67       524514.91    374207.12    898722.04
    1987       68       454045.05    330458.79    784503.84
    1987       69       453775.15    330032.96    783808.11
    1987       70       446678.34    325190.33    771868.68
    1987       71       440406.34    320256.72    760663.06
    1987       72       425165.29    309637.40    734802.69
    1987       73       414893.78    299301.20    714194.98
    1987       74       393404.40    276461.23    669865.63
    1987       75       376912.51    259156.80    636069.31
    1987       76       351096.61    239326.20    590422.82
    1987       77       328556.56    220447.88    549004.43
    1987       78       299396.31    198236.47    497632.78
    1987       79       271723.72    176592.96    448316.68
    1987       80       237466.82    155279.26    392746.07
    1987       81       194689.85    124484.67    319174.52
    1987       82       183448.33    111157.84    294606.17
    1987       83       165053.48     98118.72    263172.20
    1987       84       149681.62     85652.37    235333.99
    1987       85       130473.84     71781.36    202255.20
    1987       86       108119.78     57137.49    165257.27
    1987       87        87271.44     44574.51    131845.95
    1987       88        71529.62     34602.23    106131.84
    1987       89        57310.74     26241.56     83552.30
    1987       90        43156.16     19172.02     62328.18
    1987       91        32145.73     13975.37     46121.10
    1987       92        23636.16     10008.29     33644.45
    1987       93        16842.13      6676.68     23518.81
    1987       94        11870.81      4410.13     16280.93
    1987       95         7796.17      2846.93     10643.10
    1987       96         4999.29      1788.58      6787.87
    1987       97         3489.50      1121.76      4611.26
    1987       98         2275.26       699.18      2974.44
    1987       99         1325.41       408.73      1734.14
    1987      100          772.81       214.54       987.35
    1987      101          435.25       107.27       542.52
    1987      102          239.88        53.72       293.60
    1987      103          127.69        30.70       158.39
    1987      104           65.01        15.35        80.36
    1987      105           31.51         5.34        36.84
    1987      106           13.67         3.00        16.67
    1987      107            8.17         2.50        10.67
    1987      108            6.33         1.00         7.34
    1987      109            1.83         0.00         1.83
    1987      110+           1.17         0.33         1.50
    1988        0       639712.49    675340.31   1315052.80
    1988        1       658869.07    695805.64   1354674.71
    1988        2       675463.45    711533.43   1386996.88
    1988        3       705246.86    740558.22   1445805.08
    1988        4       724351.02    760274.19   1484625.21
    1988        5       732918.80    768553.78   1501472.57
    1988        6       731815.67    768411.79   1500227.46
    1988        7       746865.84    786213.64   1533079.48
    1988        8       777696.00    819332.67   1597028.66
    1988        9       804407.33    846522.19   1650929.52
    1988       10       834539.16    877094.87   1711634.03
    1988       11       858504.16    903392.27   1761896.44
    1988       12       898749.52    946355.42   1845104.94
    1988       13       948671.82    999854.73   1948526.56
    1988       14       989807.91   1042069.35   2031877.26
    1988       15       999759.49   1050702.72   2050462.21
    1988       16       976932.85   1026621.81   2003554.66
    1988       17       949082.18    997198.92   1946281.10
    1988       18       918357.23    964677.62   1883034.85
    1988       19       908804.95    950748.71   1859553.66
    1988       20       897224.21    930917.86   1828142.07
    1988       21       817665.93    848467.84   1666133.77
    1988       22       754959.31    782242.69   1537202.00
    1988       23       848155.79    872006.65   1720162.44
    1988       24       795649.82    818958.74   1614608.56
    1988       25       778530.52    800252.40   1578782.92
